ticker,current_price,1st_to_2nd_basic_training_return,1st_to_2nd_basic_training_win_rate,1st_to_2nd_basic_training_trades,1st_to_2nd_basic_testing_return,1st_to_2nd_basic_testing_win_rate,1st_to_2nd_basic_testing_trades,1st_to_2nd_rsi_filter_training_return,1st_to_2nd_rsi_filter_training_win_rate,1st_to_2nd_rsi_filter_training_trades,1st_to_2nd_rsi_filter_testing_return,1st_to_2nd_rsi_filter_testing_win_rate,1st_to_2nd_rsi_filter_testing_trades,1st_to_2nd_double_down_training_return,1st_to_2nd_double_down_training_win_rate,1st_to_2nd_double_down_training_trades,1st_to_2nd_double_down_testing_return,1st_to_2nd_double_down_testing_win_rate,1st_to_2nd_double_down_testing_trades,1st_to_2nd_double_down_double_down_triggers,1st_to_2nd_stop_loss_training_return,1st_to_2nd_stop_loss_training_win_rate,1st_to_2nd_stop_loss_training_trades,1st_to_2nd_stop_loss_testing_return,1st_to_2nd_stop_loss_testing_win_rate,1st_to_2nd_stop_loss_testing_trades,1st_to_2nd_stop_loss_stop_loss_triggers,2nd_to_3rd_basic_training_return,2nd_to_3rd_basic_training_win_rate,2nd_to_3rd_basic_training_trades,2nd_to_3rd_basic_testing_return,2nd_to_3rd_basic_testing_win_rate,2nd_to_3rd_basic_testing_trades,2nd_to_3rd_rsi_filter_training_return,2nd_to_3rd_rsi_filter_training_win_rate,2nd_to_3rd_rsi_filter_training_trades,2nd_to_3rd_rsi_filter_testing_return,2nd_to_3rd_rsi_filter_testing_win_rate,2nd_to_3rd_rsi_filter_testing_trades,2nd_to_3rd_double_down_training_return,2nd_to_3rd_double_down_training_win_rate,2nd_to_3rd_double_down_training_trades,2nd_to_3rd_double_down_testing_return,2nd_to_3rd_double_down_testing_win_rate,2nd_to_3rd_double_down_testing_trades,2nd_to_3rd_double_down_double_down_triggers,2nd_to_3rd_stop_loss_training_return,2nd_to_3rd_stop_loss_training_win_rate,2nd_to_3rd_stop_loss_training_trades,2nd_to_3rd_stop_loss_testing_return,2nd_to_3rd_stop_loss_testing_win_rate,2nd_to_3rd_stop_loss_testing_trades,2nd_to_3rd_stop_loss_stop_loss_triggers,3rd_to_4th_basic_training_return,3rd_to_4th_basic_training_win_rate,3rd_to_4th_basic_training_trades,3rd_to_4th_rsi_filter_training_return,3rd_to_4th_rsi_filter_training_win_rate,3rd_to_4th_rsi_filter_training_trades,3rd_to_4th_double_down_training_return,3rd_to_4th_double_down_training_win_rate,3rd_to_4th_double_down_training_trades,3rd_to_4th_stop_loss_training_return,3rd_to_4th_stop_loss_training_win_rate,3rd_to_4th_stop_loss_training_trades,last_to_1st_basic_training_return,last_to_1st_basic_training_win_rate,last_to_1st_basic_training_trades,last_to_1st_rsi_filter_training_return,last_to_1st_rsi_filter_training_win_rate,last_to_1st_rsi_filter_training_trades,last_to_1st_double_down_training_return,last_to_1st_double_down_training_win_rate,last_to_1st_double_down_training_trades,last_to_1st_stop_loss_training_return,last_to_1st_stop_loss_training_win_rate,last_to_1st_stop_loss_training_trades,3rd_to_4th_basic_testing_return,3rd_to_4th_basic_testing_win_rate,3rd_to_4th_basic_testing_trades,3rd_to_4th_rsi_filter_testing_return,3rd_to_4th_rsi_filter_testing_win_rate,3rd_to_4th_rsi_filter_testing_trades,3rd_to_4th_double_down_testing_return,3rd_to_4th_double_down_testing_win_rate,3rd_to_4th_double_down_testing_trades,3rd_to_4th_double_down_double_down_triggers,3rd_to_4th_stop_loss_testing_return,3rd_to_4th_stop_loss_testing_win_rate,3rd_to_4th_stop_loss_testing_trades,3rd_to_4th_stop_loss_stop_loss_triggers,last_to_1st_basic_testing_return,last_to_1st_basic_testing_win_rate,last_to_1st_basic_testing_trades,last_to_1st_rsi_filter_testing_return,last_to_1st_rsi_filter_testing_win_rate,last_to_1st_rsi_filter_testing_trades,last_to_1st_double_down_testing_return,last_to_1st_double_down_testing_win_rate,last_to_1st_double_down_testing_trades,last_to_1st_double_down_double_down_triggers,last_to_1st_stop_loss_testing_return,last_to_1st_stop_loss_testing_win_rate,last_to_1st_stop_loss_testing_trades,last_to_1st_stop_loss_stop_loss_triggers
CLSK,7.85,-3.670471033837308,66.66666666666666,3,,,,8.1462032750639,100.0,2.0,,,,2.4172687149536465,66.66666666666666,3,,,,,-4.710338373020617,66.66666666666666,3,,,,,-0.9646210744558847,66.66666666666666,3,,,,-0.9646210744558847,66.66666666666666,3.0,,,,-0.9646210744558847,66.66666666666666,3,,,,,-0.9646210744558847,66.66666666666666,3,,,,,-10.671231691474903,33.33333333333333,3,-10.671231691474903,33.33333333333333,3,-10.671231691474903,33.33333333333333,3,-10.671231691474903,33.33333333333333,3,-10.094813587767959,50.0,2,-10.094813587767959,50.0,2,-2.4199806013579073,50.0,2,-13.44173323597686,50.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSX,32.125,1.601956694283757,50.0,4,9.427488855226574,100.0,2.0,2.048278436900608,66.66666666666666,3.0,9.427488855226574,100.0,2.0,1.601956694283757,50.0,4,9.427488855226574,100.0,2.0,0.0,1.601956694283757,50.0,4,9.427488855226574,100.0,2.0,0.0,2.0394911662891424,50.0,4,2.968337730870707,100.0,1.0,2.0394911662891424,50.0,4.0,2.968337730870707,100.0,1.0,2.0394911662891424,50.0,4,2.968337730870707,100.0,1.0,0.0,2.0394911662891424,50.0,4,2.968337730870707,100.0,1.0,0.0,-4.647175891420908,50.0,4,-4.647175891420908,50.0,4,-4.647175891420908,50.0,4,-4.647175891420908,50.0,4,-8.729822682142618,50.0,4,-8.729822682142618,50.0,4,-8.729822682142618,50.0,4,-8.729822682142618,50.0,4,0.7206918641896376,100.0,1.0,0.7206918641896376,100.0,1.0,0.7206918641896376,100.0,1.0,0.0,0.7206918641896376,100.0,1.0,0.0,-0.5724280489743938,0.0,1.0,-0.5724280489743938,0.0,1.0,-0.5724280489743938,0.0,1.0,0.0,-0.5724280489743938,0.0,1.0,0.0
TNA,29.43,-17.21717953534222,33.33333333333333,3,,,,-8.256368417771775,50.0,2.0,,,,-10.403265431696395,33.33333333333333,3,,,,,-17.614972552243714,33.33333333333333,3,,,,,25.388587580936118,66.66666666666666,3,,,,25.388587580936118,66.66666666666666,3.0,,,,25.388587580936118,66.66666666666666,3,,,,,25.388587580936118,66.66666666666666,3,,,,,-13.699153066217185,33.33333333333333,3,-13.699153066217185,33.33333333333333,3,-13.699153066217185,33.33333333333333,3,-13.699153066217185,33.33333333333333,3,-13.894470869434494,0.0,2,-13.894470869434494,0.0,2,-11.52523321868788,0.0,2,-13.894470869434494,0.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RIVN,12.3229,-14.017213976377008,33.33333333333333,3,,,,0.12291915431621447,50.0,2.0,,,,-8.602863914032389,33.33333333333333,3,,,,,-11.739608639889509,33.33333333333333,3,,,,,9.698545074868203,66.66666666666666,3,,,,9.698545074868203,66.66666666666666,3.0,,,,9.698545074868203,66.66666666666666,3,,,,,9.698545074868203,66.66666666666666,3,,,,,-11.25888614905084,33.33333333333333,3,-11.25888614905084,33.33333333333333,3,-5.775126835324729,33.33333333333333,3,-11.25888614905084,33.33333333333333,3,-7.432722600830333,0.0,2,-7.432722600830333,0.0,2,-7.432722600830333,0.0,2,-7.432722600830333,0.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CNQ,33.525,9.334524604214511,75.0,4,15.18274447071919,100.0,2.0,11.866299480061503,100.0,3.0,15.18274447071919,100.0,2.0,9.334524604214511,75.0,4,15.18274447071919,100.0,2.0,0.0,9.334524604214511,75.0,4,15.18274447071919,100.0,2.0,0.0,10.18396273426314,75.0,4,3.139987229012764,50.0,2.0,10.18396273426314,75.0,4.0,3.139987229012764,50.0,2.0,10.18396273426314,75.0,4,3.139987229012764,50.0,2.0,0.0,10.18396273426314,75.0,4,3.139987229012764,50.0,2.0,0.0,0.23168751160087542,50.0,4,0.23168751160087542,50.0,4,0.23168751160087542,50.0,4,0.23168751160087542,50.0,4,-28.11972371967293,0.0,4,-28.11972371967293,0.0,4,-28.11972371967293,0.0,4,-28.11972371967293,0.0,4,1.8678442917893223,100.0,1.0,1.8678442917893223,100.0,1.0,1.8678442917893223,100.0,1.0,0.0,1.8678442917893223,100.0,1.0,0.0,-1.0629074210847467,0.0,1.0,-1.0629074210847467,0.0,1.0,-1.0629074210847467,0.0,1.0,0.0,-1.0629074210847467,0.0,1.0,0.0
BEKE,18.015,14.077629265039615,75.0,4,-4.755043227665712,0.0,1.0,23.47963167699345,100.0,3.0,-4.755043227665712,0.0,1.0,18.523080390808833,75.0,4,-1.195814648729454,0.0,1.0,1.0,14.077629265039615,75.0,4,-4.755043227665712,0.0,1.0,0.0,20.327902813335253,100.0,4,-3.9334341906202663,0.0,1.0,20.327902813335253,100.0,4.0,-3.9334341906202663,0.0,1.0,20.327902813335253,100.0,4,-3.9334341906202663,0.0,1.0,0.0,20.327902813335253,100.0,4,-3.9334341906202663,0.0,1.0,0.0,-3.7401971164141568,75.0,4,-3.7401971164141568,75.0,4,3.5215796977783542,75.0,4,0.5727269653158951,75.0,4,-8.651117674217934,25.0,4,-8.651117674217934,25.0,4,-8.651117674217934,25.0,4,-8.651117674217934,25.0,4,-3.700787401574812,0.0,1.0,-3.700787401574812,0.0,1.0,-3.700787401574812,0.0,1.0,0.0,-3.700787401574812,0.0,1.0,0.0,-1.7988552739165886,0.0,1.0,-1.7988552739165886,0.0,1.0,-1.7988552739165886,0.0,1.0,0.0,-1.7988552739165886,0.0,1.0,0.0
XLV,135.31,2.7270680527535562,50.0,4,-0.4967875006128386,50.0,2.0,0.9188508927694183,33.33333333333333,3.0,-0.4967875006128386,50.0,2.0,2.7270680527535562,50.0,4,-0.4967875006128386,50.0,2.0,0.0,2.7270680527535562,50.0,4,-0.4967875006128386,50.0,2.0,0.0,-5.495173169156253,25.0,4,-1.1547513974698553,0.0,1.0,-5.495173169156253,25.0,4.0,-1.1547513974698553,0.0,1.0,-5.495173169156253,25.0,4,-1.1547513974698553,0.0,1.0,0.0,-5.495173169156253,25.0,4,-1.1547513974698553,0.0,1.0,0.0,10.838830716094972,100.0,4,10.838830716094972,100.0,4,10.838830716094972,100.0,4,10.838830716094972,100.0,4,-6.927975907077055,25.0,4,-6.890113533725806,33.33333333333333,3,-6.927975907077055,25.0,4,-6.927975907077055,25.0,4,-1.6295855346379895,0.0,1.0,-1.6295855346379895,0.0,1.0,-1.6295855346379895,0.0,1.0,0.0,-1.6295855346379895,0.0,1.0,0.0,0.4236006051437258,100.0,1.0,0.4236006051437258,100.0,1.0,0.4236006051437258,100.0,1.0,0.0,0.4236006051437258,100.0,1.0,0.0
TLT,89.3801,-2.419553293925314,33.33333333333333,3,,,,-0.6941847397546885,50.0,2.0,,,,-2.419553293925314,33.33333333333333,3,,,,,-2.419553293925314,33.33333333333333,3,,,,,1.4302072916665853,33.33333333333333,3,,,,1.4302072916665853,33.33333333333333,3.0,,,,1.4302072916665853,33.33333333333333,3,,,,,1.4302072916665853,33.33333333333333,3,,,,,1.4372584744261063,66.66666666666666,3,1.4372584744261063,66.66666666666666,3,1.4372584744261063,66.66666666666666,3,1.4372584744261063,66.66666666666666,3,2.8577664174594064,50.0,2,2.8577664174594064,50.0,2,2.8577664174594064,50.0,2,2.8577664174594064,50.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PEP,130.19,-2.6633348979803295,50.0,4,-0.197074206018355,0.0,1.0,-1.4709624346225025,66.66666666666666,3.0,-0.197074206018355,0.0,1.0,-2.6633348979803295,50.0,4,-0.197074206018355,0.0,1.0,0.0,-2.6633348979803295,50.0,4,-0.197074206018355,0.0,1.0,0.0,-3.974703681262881,25.0,4,0.04556846662109315,100.0,1.0,-3.974703681262881,25.0,4.0,0.04556846662109315,100.0,1.0,-1.4779198767835955,25.0,4,0.04556846662109315,100.0,1.0,0.0,-3.974703681262881,25.0,4,0.04556846662109315,100.0,1.0,0.0,1.3181508449953805,50.0,4,1.3181508449953805,50.0,4,1.3181508449953805,50.0,4,1.3181508449953805,50.0,4,-7.042489155285347,25.0,4,-7.042489155285347,25.0,4,-7.042489155285347,25.0,4,-7.042489155285347,25.0,4,-0.27328626736505823,0.0,1.0,-0.27328626736505823,0.0,1.0,-0.27328626736505823,0.0,1.0,0.0,-0.27328626736505823,0.0,1.0,0.0,-0.8982263834970028,0.0,1.0,-0.8982263834970028,0.0,1.0,-0.8982263834970028,0.0,1.0,0.0,-0.8982263834970028,0.0,1.0,0.0
CORZ,10.725,-25.67259322382325,50.0,4,12.79999999999999,100.0,1.0,-17.280348324858085,66.66666666666666,3.0,12.79999999999999,100.0,1.0,-13.163514127273801,50.0,4,12.79999999999999,100.0,1.0,0.0,-26.925302326792522,50.0,4,12.79999999999999,100.0,1.0,0.0,7.320973515609985,50.0,4,,,,7.320973515609985,50.0,4.0,,,,10.732345344567996,50.0,4,,,,,7.320973515609985,50.0,4,,,,,-19.368443250046862,50.0,4,-19.368443250046862,50.0,4,-19.368443250046862,50.0,4,-19.368443250046862,50.0,4,15.702206521678397,75.0,4,15.702206521678397,75.0,4,15.702206521678397,75.0,4,15.702206521678397,75.0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERIC,8.465,9.028831798829984,75.0,4,0.7425406295816117,50.0,2.0,12.106810111845888,100.0,3.0,0.7425406295816117,50.0,2.0,9.028831798829984,75.0,4,0.7425406295816117,50.0,2.0,0.0,9.028831798829984,75.0,4,0.7425406295816117,50.0,2.0,0.0,21.141666858891405,75.0,4,2.3880597014925176,100.0,1.0,21.141666858891405,75.0,4.0,2.3880597014925176,100.0,1.0,24.929665025539748,100.0,4,2.3880597014925176,100.0,1.0,0.0,21.141666858891405,75.0,4,2.3880597014925176,100.0,1.0,0.0,-10.209288309935982,50.0,4,-10.209288309935982,50.0,4,-10.209288309935982,50.0,4,-10.209288309935982,50.0,4,-10.081790899439868,50.0,4,-10.081790899439868,50.0,4,-10.081790899439868,50.0,4,-10.081790899439868,50.0,4,1.224489795918382,100.0,1.0,1.224489795918382,100.0,1.0,1.224489795918382,100.0,1.0,0.0,1.224489795918382,100.0,1.0,0.0,-1.3824884792626668,0.0,1.0,-1.3824884792626668,0.0,1.0,-1.3824884792626668,0.0,1.0,0.0,-1.3824884792626668,0.0,1.0,0.0
KVUE,21.4316,1.1432624068530295,50.0,4,-8.666445110304688,50.0,2.0,1.3136988527413962,50.0,2.0,-8.666445110304688,50.0,2.0,4.695611135288846,75.0,4,-4.596430089850578,50.0,2.0,1.0,1.1432624068530295,50.0,4,-8.666445110304688,50.0,2.0,0.0,1.8339466352857325,25.0,4,1.6296932016544696,50.0,2.0,1.8339466352857325,25.0,4.0,1.6296932016544696,50.0,2.0,1.8339466352857325,25.0,4,1.6296932016544696,50.0,2.0,0.0,1.8339466352857325,25.0,4,1.6296932016544696,50.0,2.0,0.0,12.964505554951543,75.0,4,12.964505554951543,75.0,4,12.964505554951543,75.0,4,12.964505554951543,75.0,4,-6.280429343989969,50.0,4,-8.249327887183455,33.33333333333333,3,-6.280429343989969,50.0,4,-6.280429343989969,50.0,4,-0.20842017507293198,0.0,1.0,-0.20842017507293198,0.0,1.0,-0.20842017507293198,0.0,1.0,0.0,-0.20842017507293198,0.0,1.0,0.0,-1.106934001670845,0.0,1.0,-1.106934001670845,0.0,1.0,-1.106934001670845,0.0,1.0,0.0,-1.106934001670845,0.0,1.0,0.0
NOK,5.41,12.316651822361102,75.0,4,3.4860557768924494,100.0,1.0,14.322306319188982,100.0,3.0,3.4860557768924494,100.0,1.0,12.316651822361102,75.0,4,3.4860557768924494,100.0,1.0,0.0,12.316651822361102,75.0,4,3.4860557768924494,100.0,1.0,0.0,13.05635667134981,100.0,4,0.9624639076034613,100.0,1.0,13.05635667134981,100.0,4.0,0.9624639076034613,100.0,1.0,13.05635667134981,100.0,4,0.9624639076034613,100.0,1.0,0.0,13.05635667134981,100.0,4,0.9624639076034613,100.0,1.0,0.0,-8.3125696813254,0.0,4,-7.280441009820626,0.0,3,-8.3125696813254,0.0,4,-8.3125696813254,0.0,4,-4.457921741968695,75.0,4,-4.457921741968695,75.0,4,-1.757414656702716,75.0,4,-4.457921741968695,75.0,4,3.1458531935176337,100.0,1.0,3.1458531935176337,100.0,1.0,3.1458531935176337,100.0,1.0,0.0,3.1458531935176337,100.0,1.0,0.0,,,,,,,,,,,,,,
IONQ,24.91,-57.21650342744622,0.0,3,,,,-21.63525376534747,0.0,2.0,,,,-44.41278850121718,0.0,3,,,,,-44.33265089319206,0.0,3,,,,,83.11813742166146,66.66666666666666,3,,,,83.11813742166146,66.66666666666666,3.0,,,,88.81330898932785,66.66666666666666,3,,,,,83.11813742166146,66.66666666666666,3,,,,,-21.675251105232384,0.0,2,-21.675251105232384,0.0,2,-18.096137262360457,0.0,2,-21.675251105232384,0.0,2,-20.449757045433348,50.0,2,-20.449757045433348,50.0,2,-11.459708215676013,50.0,2,-14.43623975945101,50.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCLH,19.215,-13.963096103231354,25.0,4,10.244604316546768,100.0,1.0,-13.929540368482218,33.33333333333333,3.0,10.244604316546768,100.0,1.0,-9.944213080408037,25.0,4,10.244604316546768,100.0,1.0,0.0,-13.963096103231354,25.0,4,10.244604316546768,100.0,1.0,0.0,14.082041376407894,75.0,4,,,,14.082041376407894,75.0,4.0,,,,14.082041376407894,75.0,4,,,,,14.082041376407894,75.0,4,,,,,0.053022678766567743,50.0,4,0.053022678766567743,50.0,4,2.919790137080147,50.0,4,0.053022678766567743,50.0,4,-24.76544192262401,25.0,4,-24.76544192262401,25.0,4,-16.197364461939568,50.0,4,-20.930906381906134,25.0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IPG,23.975,2.6217924446351404,50.0,4,2.1081818733752256,100.0,2.0,7.200214769493796,66.66666666666666,3.0,2.1081818733752256,100.0,2.0,2.6217924446351404,50.0,4,2.1081818733752256,100.0,2.0,0.0,2.6217924446351404,50.0,4,2.1081818733752256,100.0,2.0,0.0,-6.685330092792863,50.0,4,1.0803679717298342,50.0,2.0,-6.685330092792863,50.0,4.0,1.0803679717298342,50.0,2.0,-3.084073144177213,50.0,4,1.0803679717298342,50.0,2.0,0.0,-6.685330092792863,50.0,4,1.0803679717298342,50.0,2.0,0.0,8.524757375918757,75.0,4,8.524757375918757,75.0,4,8.524757375918757,75.0,4,8.524757375918757,75.0,4,-16.831077297480903,25.0,4,-16.831077297480903,25.0,4,-12.619585656959064,25.0,4,-16.831077297480903,25.0,4,-1.9401266181125587,50.0,2.0,-1.9401266181125587,50.0,2.0,0.8502754296868753,50.0,2.0,1.0,-1.9401266181125587,50.0,2.0,0.0,-6.516853932584277,0.0,1.0,-6.516853932584277,0.0,1.0,-6.516853932584277,0.0,1.0,0.0,-6.516853932584277,0.0,1.0,0.0
ACHR,8.71,-30.929846578420918,33.33333333333333,3,,,,-3.847628367528222,50.0,2.0,,,,-22.503545392874546,33.33333333333333,3,,,,,-24.757200223097918,33.33333333333333,3,,,,,51.631047916090345,100.0,3,,,,51.631047916090345,100.0,3.0,,,,57.0134887650388,100.0,3,,,,,51.631047916090345,100.0,3,,,,,-26.318555736645667,0.0,2,-26.318555736645667,0.0,2,-24.35489659781438,0.0,2,-26.318555736645667,0.0,2,-5.610458427407483,50.0,2,-5.610458427407483,50.0,2,-3.056251890387751,50.0,2,-5.610458427407483,50.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KMI,28.19,2.4416667794372016,50.0,4,1.5997023809523725,100.0,1.0,0.07016554918719553,33.33333333333333,3.0,1.5997023809523725,100.0,1.0,2.4416667794372016,50.0,4,1.5997023809523725,100.0,1.0,0.0,2.4416667794372016,50.0,4,1.5997023809523725,100.0,1.0,0.0,10.56988116502129,50.0,4,2.5631636763090437,100.0,1.0,10.56988116502129,50.0,4.0,2.5631636763090437,100.0,1.0,10.56988116502129,50.0,4,2.5631636763090437,100.0,1.0,0.0,10.56988116502129,50.0,4,2.5631636763090437,100.0,1.0,0.0,-5.610898801839892,50.0,4,7.235361696017417,66.66666666666666,3,-5.610898801839892,50.0,4,-5.610898801839892,50.0,4,-9.171197756451866,50.0,4,-9.171197756451866,50.0,4,-9.171197756451866,50.0,4,-9.171197756451866,50.0,4,0.6783291681542236,100.0,1.0,0.6783291681542236,100.0,1.0,0.6783291681542236,100.0,1.0,0.0,0.6783291681542236,100.0,1.0,0.0,1.6134751773049683,100.0,1.0,1.6134751773049683,100.0,1.0,1.6134751773049683,100.0,1.0,0.0,1.6134751773049683,100.0,1.0,0.0
GAP,21.88,1.2184860106457585,50.0,4,8.415300546448101,100.0,1.0,5.6936856522087576,66.66666666666666,3.0,8.415300546448101,100.0,1.0,5.802432133526936,50.0,4,8.415300546448101,100.0,1.0,0.0,1.2184860106457585,50.0,4,8.415300546448101,100.0,1.0,0.0,-0.028204810854703943,50.0,4,12.661290322580655,100.0,1.0,-0.028204810854703943,50.0,4.0,12.661290322580655,100.0,1.0,3.6924846100978126,50.0,4,12.661290322580655,100.0,1.0,0.0,-0.028204810854703943,50.0,4,12.661290322580655,100.0,1.0,0.0,14.060964333590341,50.0,4,14.060964333590341,50.0,4,14.060964333590341,50.0,4,14.060964333590341,50.0,4,-13.539013525523213,25.0,4,-13.539013525523213,25.0,4,-7.241126893667471,25.0,4,-17.585729929116,25.0,4,1.717967072297788,100.0,1.0,,,,1.717967072297788,100.0,1.0,0.0,1.717967072297788,100.0,1.0,0.0,-21.07670654468685,0.0,1.0,,,,-21.07670654468685,0.0,1.0,0.0,-21.07670654468685,0.0,1.0,0.0
SBUX,86.165,-3.1284405009025296,75.0,4,4.935096742591227,100.0,1.0,-6.3591261640774,50.0,2.0,4.935096742591227,100.0,1.0,1.2481016620716545,75.0,4,4.935096742591227,100.0,1.0,0.0,-3.1284405009025296,75.0,4,4.935096742591227,100.0,1.0,0.0,-1.7637075878728425,50.0,4,-1.2603571011786663,0.0,1.0,-3.1109581031692035,33.33333333333333,3.0,-1.2603571011786663,0.0,1.0,-1.7637075878728425,50.0,4,-1.2603571011786663,0.0,1.0,0.0,-1.7637075878728425,50.0,4,-1.2603571011786663,0.0,1.0,0.0,2.619263606924349,75.0,4,2.447038007725366,66.66666666666666,3,2.619263606924349,75.0,4,2.619263606924349,75.0,4,-12.482189111767461,50.0,4,-20.631466225425665,0.0,2,-7.865111448313766,50.0,4,-3.432773057182792,50.0,4,1.837844226450791,100.0,1.0,1.837844226450791,100.0,1.0,1.837844226450791,100.0,1.0,0.0,1.837844226450791,100.0,1.0,0.0,,,,,,,,,,,,,,
AAPL,223.73,-8.721044106766085,0.0,3,,,,-4.593241493846811,0.0,2.0,,,,-8.721044106766085,0.0,3,,,,,-8.721044106766085,0.0,3,,,,,-3.993144792697556,33.33333333333333,3,,,,-3.993144792697556,33.33333333333333,3.0,,,,-0.0780062676823845,33.33333333333333,3,,,,,-3.993144792697556,33.33333333333333,3,,,,,7.502436047106142,100.0,3,7.502436047106142,100.0,3,7.502436047106142,100.0,3,7.502436047106142,100.0,3,-4.497794157156399,0.0,2,-4.497794157156399,0.0,2,-4.497794157156399,0.0,2,-4.497794157156399,0.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PFE,22.46,-0.18500037734221486,33.33333333333333,3,,,,0.18737417823568858,50.0,2.0,,,,-0.18500037734221486,33.33333333333333,3,,,,,-0.18500037734221486,33.33333333333333,3,,,,,-4.053588392604734,0.0,3,,,,-4.053588392604734,0.0,3.0,,,,-4.053588392604734,0.0,3,,,,,-4.053588392604734,0.0,3,,,,,5.6262899787257625,100.0,3,5.6262899787257625,100.0,3,5.6262899787257625,100.0,3,5.6262899787257625,100.0,3,-14.221261861942525,0.0,3,-14.221261861942525,0.0,3,-14.221261861942525,0.0,3,-14.221261861942525,0.0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AUR,7.28,3.9198208743636442,50.0,4,,,,7.731871719834715,66.66666666666666,3.0,,,,3.9198208743636442,50.0,4,,,,,3.9198208743636442,50.0,4,,,,,45.46049793087607,75.0,4,,,,45.46049793087607,75.0,4.0,,,,45.46049793087607,75.0,4,,,,,45.46049793087607,75.0,4,,,,,-9.455512441683178,50.0,4,-9.455512441683178,50.0,4,-3.5177512255031074,50.0,4,7.359892390575662,50.0,4,-0.9678632706097368,50.0,4,-0.9678632706097368,50.0,4,5.292874694415195,50.0,4,-0.9678632706097368,50.0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SLB,33.965,11.594732234072502,100.0,4,6.129700917974534,100.0,1.0,8.56957383013679,100.0,3.0,6.129700917974534,100.0,1.0,11.594732234072502,100.0,4,6.129700917974534,100.0,1.0,0.0,11.594732234072502,100.0,4,6.129700917974534,100.0,1.0,0.0,16.675640285626958,100.0,4,-2.064732142857151,0.0,1.0,16.675640285626958,100.0,4.0,-2.064732142857151,0.0,1.0,16.675640285626958,100.0,4,-2.064732142857151,0.0,1.0,0.0,16.675640285626958,100.0,4,-2.064732142857151,0.0,1.0,0.0,-6.067846947229805,25.0,4,-3.4187615497368595,33.33333333333333,3,-6.067846947229805,25.0,4,-6.067846947229805,25.0,4,-28.966934678163593,0.0,4,-28.966934678163593,0.0,4,-26.70495851758179,0.0,4,-28.966934678163593,0.0,4,-3.3618233618233573,0.0,1.0,-3.3618233618233573,0.0,1.0,-3.3618233618233573,0.0,1.0,0.0,-3.3618233618233573,0.0,1.0,0.0,-1.739386792452835,0.0,1.0,-1.739386792452835,0.0,1.0,-1.739386792452835,0.0,1.0,0.0,-1.739386792452835,0.0,1.0,0.0
KDP,32.86,-4.7721306799308305,25.0,4,-3.5207381131880378,0.0,2.0,-3.7817855976291614,33.33333333333333,3.0,-3.5207381131880378,0.0,2.0,-4.7721306799308305,25.0,4,-3.5207381131880378,0.0,2.0,0.0,-4.7721306799308305,25.0,4,-3.5207381131880378,0.0,2.0,0.0,11.317290208740616,75.0,4,0.9850746268656563,100.0,1.0,11.317290208740616,75.0,4.0,0.9850746268656563,100.0,1.0,11.317290208740616,75.0,4,0.9850746268656563,100.0,1.0,0.0,11.317290208740616,75.0,4,0.9850746268656563,100.0,1.0,0.0,1.7729949175903759,50.0,4,1.7729949175903759,50.0,4,1.7729949175903759,50.0,4,1.7729949175903759,50.0,4,1.5393392282834872,75.0,4,1.512563545510126,66.66666666666666,3,1.5393392282834872,75.0,4,1.5393392282834872,75.0,4,-2.867277564292048,0.0,1.0,-2.867277564292048,0.0,1.0,-2.867277564292048,0.0,1.0,0.0,-2.867277564292048,0.0,1.0,0.0,1.1564211807668867,100.0,1.0,1.1564211807668867,100.0,1.0,1.1564211807668867,100.0,1.0,0.0,1.1564211807668867,100.0,1.0,0.0
PBR,12.055,-5.5161186017718915,25.0,4,7.857142857142874,100.0,1.0,-8.171730652905529,0.0,3.0,7.857142857142874,100.0,1.0,-2.7606206519802945,25.0,4,7.857142857142874,100.0,1.0,0.0,-5.5161186017718915,25.0,4,7.857142857142874,100.0,1.0,0.0,17.12088482674783,75.0,4,,,,17.12088482674783,75.0,4.0,,,,17.12088482674783,75.0,4,,,,,17.12088482674783,75.0,4,,,,,-0.41154081714600554,50.0,4,-0.41154081714600554,50.0,4,-0.41154081714600554,50.0,4,-0.41154081714600554,50.0,4,-24.599245251613013,25.0,4,-24.599245251613013,25.0,4,-21.83446143563441,25.0,4,-24.599245251613013,25.0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
